instrument_id,account_id,instrument_type,card_fingerprint,card_bin,card_last4,card_network,issuer_bank,country,is_prepaid,added_at
INST_000369,ACC_000227,credit_card,fp_card_2138d64afcf7f676,510510,8184,MASTERCARD,Truist,US,False,2026-06-04T04:56:53+00:00
INST_000370,ACC_000228,credit_card,fp_card_ea33c821caadfcf5,371449,2769,AMEX,Chime Neobank,US,False,2026-08-15T12:12:05+00:00
INST_000371,ACC_000228,debit_card,fp_card_98263146d69b6e36,535310,3064,MASTERCARD,Capital One,US,False,2026-08-15T12:12:05+00:00
INST_000372,ACC_000229,debit_card,fp_card_593cdba1c4b3c1c5,371449,2717,AMEX,JPMorgan Chase,US,False,2026-08-17T17:47:50+00:00
INST_000373,ACC_000229,debit_card,fp_card_e0317c4bf6395062,525500,8643,MASTERCARD,Citibank,US,False,2026-08-14T17:47:50+00:00
INST_000374,ACC_000229,debit_card,fp_card_f2edf9c4922390d9,601100,7558,DISCOVER,JPMorgan Chase,US,False,2026-08-16T17:47:50+00:00
INST_000375,ACC_000230,bank_account,fp_card_deec1d25c66d8013,411111,3366,VISA,Wells Fargo,US,False,2026-08-29T10:13:34+00:00
INST_000376,ACC_000230,debit_card,fp_card_fe4e4e288f484f6b,644000,7131,DISCOVER,PNC Bank,US,False,2026-08-25T10:13:34+00:00
INST_000377,ACC_000230,prepaid_card,fp_card_801fa130c33b1411,491622,4098,VISA,MetaBank,US,True,2026-08-25T10:13:34+00:00
INST_000378,ACC_000231,credit_card,fp_card_730e945c1cd56789,375987,9500,AMEX,Chime Neobank,US,False,2026-06-20T19:31:59+00:00
INST_000379,ACC_000232,debit_card,fp_card_0bfbf6f0b8093ed1,550000,4728,MASTERCARD,Citibank,US,False,2026-08-11T00:49:58+00:00
INST_000380,ACC_000233,bank_account,fp_card_2ddae0f7d2809ad7,550000,2043,MASTERCARD,Citibank,US,False,2026-07-29T11:42:16+00:00
INST_000381,ACC_000234,debit_card,fp_card_106be9aa118e4cfd,371449,1121,AMEX,Truist,US,False,2026-08-25T13:13:33+00:00
INST_000382,ACC_000235,debit_card,fp_card_d2b4cc72c770710e,601100,5141,DISCOVER,JPMorgan Chase,US,False,2026-06-08T23:31:28+00:00
INST_000383,ACC_000236,credit_card,fp_card_aa0fe9746fb413e0,525500,1564,MASTERCARD,TD Bank,US,False,2026-08-09T18:45:55+00:00
INST_000384,ACC_000236,credit_card,fp_card_e16fee7741120e86,471600,9566,VISA,Bank of America,US,False,2026-08-12T18:45:55+00:00
INST_000385,ACC_000237,credit_card,fp_card_d916bdc79f704eb0,601100,2081,DISCOVER,Capital One,US,False,2026-08-18T16:32:32+00:00
INST_000386,ACC_000237,debit_card,fp_card_2053cdaaea5857ce,411111,4580,VISA,Chime Neobank,US,False,2026-08-19T16:32:32+00:00
INST_000387,ACC_000238,debit_card,fp_card_d63727e361e96c4c,601100,5079,DISCOVER,Chime Neobank,US,False,2026-06-20T07:52:01+00:00
INST_000388,ACC_000239,credit_card,fp_card_9e649318ed5c3eef,525500,8148,MASTERCARD,U.S. Bank,US,False,2026-07-22T02:42:54+00:00
INST_000389,ACC_000239,debit_card,fp_card_339f1e7e6eef5eb6,378282,7313,AMEX,Citibank,US,False,2026-07-21T02:42:54+00:00
INST_000390,ACC_000239,credit_card,fp_card_4d89dc7537b237bd,378282,3422,AMEX,Truist,US,False,2026-07-18T02:42:54+00:00
INST_000391,ACC_000240,credit_card,fp_card_55a84d1db6df6478,644000,7829,DISCOVER,PNC Bank,US,False,2026-08-14T03:33:08+00:00
INST_000392,ACC_000241,prepaid_card,fp_card_85b2d357151d36e8,375987,7200,AMEX,MetaBank,US,True,2026-08-16T02:59:09+00:00
INST_000393,ACC_000241,bank_account,fp_card_70481291f47beb31,453201,7583,VISA,Wells Fargo,US,False,2026-08-15T02:59:09+00:00
INST_000394,ACC_000242,prepaid_card,fp_card_901ecf81dce36716,542418,7283,MASTERCARD,The Bancorp Bank,US,True,2026-07-22T18:40:20+00:00
INST_000395,ACC_000243,debit_card,fp_card_ea5d6e09ee1fb531,510510,7476,MASTERCARD,Truist,US,False,2026-06-03T15:54:40+00:00
INST_000396,ACC_000244,debit_card,fp_card_45288c43c594229e,371449,9978,AMEX,Wells Fargo,US,False,2026-08-11T02:57:15+00:00
INST_000397,ACC_000245,credit_card,fp_card_d02714d384f3608b,411111,9015,VISA,TD Bank,US,False,2026-06-16T05:55:25+00:00
INST_000398,ACC_000246,credit_card,fp_card_6cd12bbf6b534e27,411111,9292,VISA,TD Bank,US,False,2026-06-10T21:23:22+00:00
INST_000399,ACC_000247,debit_card,fp_card_6e58716bae054734,644000,3346,DISCOVER,Bank of America,US,False,2026-07-29T23:05:53+00:00
INST_000400,ACC_000248,debit_card,fp_card_df739a3779f0fe44,601100,9666,DISCOVER,Chime Neobank,US,False,2026-06-28T00:43:32+00:00
INST_000401,ACC_000249,debit_card,fp_card_f3a78ae3ac663194,550000,9156,MASTERCARD,TD Bank,US,False,2026-06-12T05:11:23+00:00
INST_000402,ACC_000250,debit_card,fp_card_7545bf2f0d9b0747,426684,1096,VISA,U.S. Bank,US,False,2026-06-02T17:12:22+00:00
INST_000403,ACC_000251,credit_card,fp_card_94c2b98a67e0a0ae,644000,9119,DISCOVER,Wells Fargo,US,False,2026-06-20T21:43:23+00:00
INST_000404,ACC_000251,credit_card,fp_card_7feae911b3475337,601100,2797,DISCOVER,JPMorgan Chase,US,False,2026-06-20T21:43:23+00:00
INST_000405,ACC_000252,credit_card,fp_card_0ee6c8440c2da2e9,550000,1289,MASTERCARD,Bank of America,US,False,2026-06-10T12:09:30+00:00
INST_000406,ACC_000253,credit_card,fp_card_84e8f5abefe05cb1,411111,3137,VISA,Chime Neobank,US,False,2026-07-26T01:42:47+00:00
INST_000407,ACC_000253,credit_card,fp_card_99035bc81d8c928f,525500,8303,MASTERCARD,Bank of America,US,False,2026-07-27T01:42:47+00:00
INST_000408,ACC_000254,debit_card,fp_card_a461477607c20caa,644000,9602,DISCOVER,Citibank,US,False,2026-06-19T13:41:07+00:00
INST_000409,ACC_000255,debit_card,fp_card_0f2a712e7378db02,340000,4341,AMEX,PNC Bank,US,False,2026-07-31T06:34:53+00:00
INST_000410,ACC_000256,bank_account,fp_card_2ea733da35b04ed0,453201,3778,VISA,Citibank,US,False,2026-07-25T06:30:30+00:00
INST_000411,ACC_000257,credit_card,fp_card_00a9eba7d690d2fc,340000,9097,AMEX,PNC Bank,US,False,2026-06-16T17:34:38+00:00
INST_000412,ACC_000258,credit_card,fp_card_7fc4af1c9c6d5448,402400,2262,VISA,PNC Bank,US,False,2026-08-07T01:17:11+00:00
INST_000413,ACC_000259,debit_card,fp_card_cea08aa31383d3bf,542418,3666,MASTERCARD,Bank of America,US,False,2026-07-31T19:42:50+00:00
INST_000414,ACC_000260,credit_card,fp_card_4bd21f98194dd944,340000,6903,AMEX,PNC Bank,US,False,2026-06-22T23:35:50+00:00
INST_000415,ACC_000260,credit_card,fp_card_c807180b3d76e157,601100,4421,DISCOVER,Chime Neobank,US,False,2026-06-26T23:35:50+00:00
INST_000416,ACC_000260,credit_card,fp_card_25d6e38560b10ead,601100,1244,DISCOVER,Capital One,US,False,2026-06-22T23:35:50+00:00
INST_000417,ACC_000261,debit_card,fp_card_0dcad465069f8caf,601100,9930,DISCOVER,Truist,US,False,2026-06-19T00:04:02+00:00
INST_000418,ACC_000261,credit_card,fp_card_3ddc9831e24a0aef,378282,7230,AMEX,U.S. Bank,US,False,2026-06-18T00:04:02+00:00
INST_000419,ACC_000262,credit_card,fp_card_fb066fdf337317f2,378282,9177,AMEX,Truist,US,False,2026-08-08T02:50:13+00:00
INST_000420,ACC_000263,credit_card,fp_card_2b231fcdf26e087f,426684,8601,VISA,PNC Bank,US,False,2026-06-12T04:19:21+00:00
INST_000421,ACC_000264,debit_card,fp_card_a3af849b4e6071e4,644000,5263,DISCOVER,Wells Fargo,US,False,2026-07-30T14:29:47+00:00
INST_000422,ACC_000264,bank_account,fp_card_ece9bb6d2490aa39,411111,1420,VISA,Chime Neobank,US,False,2026-07-26T14:29:47+00:00
INST_000423,ACC_000265,credit_card,fp_card_92cde23a6929a673,601100,9045,DISCOVER,PNC Bank,US,False,2026-07-26T17:59:38+00:00
INST_000424,ACC_000266,credit_card,fp_card_d8dfd24ee139f3c2,542418,7436,MASTERCARD,Chime Neobank,US,False,2026-08-06T15:32:55+00:00
INST_000425,ACC_000267,debit_card,fp_card_bb023d4358d6483d,491622,7909,VISA,PNC Bank,US,False,2026-06-25T06:07:33+00:00
INST_000426,ACC_000268,debit_card,fp_card_4eee34c03ba4d42d,471600,1860,VISA,JPMorgan Chase,US,False,2026-08-22T15:27:11+00:00
INST_000427,ACC_000268,credit_card,fp_card_5dd99b12dbbd5452,426684,6395,VISA,PNC Bank,US,False,2026-08-20T15:27:11+00:00
INST_000428,ACC_000269,credit_card,fp_card_f632fae1c37bd5b8,535310,2731,MASTERCARD,Citibank,US,False,2026-08-06T14:22:32+00:00
INST_000429,ACC_000269,bank_account,fp_card_b94177cee4181784,644000,9412,DISCOVER,PNC Bank,US,False,2026-08-06T14:22:32+00:00
INST_000430,ACC_000270,credit_card,fp_card_53b92be3ead98abf,542418,2261,MASTERCARD,JPMorgan Chase,US,False,2026-08-10T06:12:22+00:00
INST_000431,ACC_000270,debit_card,fp_card_517afdf945167337,453201,5055,VISA,JPMorgan Chase,US,False,2026-08-13T06:12:22+00:00
INST_000432,ACC_000271,prepaid_card,fp_card_8d03331a871970ea,542418,6715,MASTERCARD,Vanilla Prepaid,US,True,2026-06-23T12:43:52+00:00
INST_000433,ACC_000271,debit_card,fp_card_1ba28242a91d9ea5,371449,1673,AMEX,U.S. Bank,US,False,2026-06-21T12:43:52+00:00
INST_000434,ACC_000271,debit_card,fp_card_5ca06fc7abc17e6d,650000,6685,DISCOVER,JPMorgan Chase,US,False,2026-06-19T12:43:52+00:00
INST_000435,ACC_000272,debit_card,fp_card_9a8dda6a786121dc,542418,3223,MASTERCARD,Citibank,US,False,2026-07-08T22:21:10+00:00
INST_000436,ACC_000273,bank_account,fp_card_02b2dc4c6e5c2597,471600,4359,VISA,TD Bank,US,False,2026-08-12T13:54:30+00:00
INST_000437,ACC_000273,debit_card,fp_card_71ef80bd1430a7b8,525500,3535,MASTERCARD,Capital One,US,False,2026-08-15T13:54:30+00:00
INST_000438,ACC_000274,bank_account,fp_card_130003564f1ef539,340000,7454,AMEX,Truist,US,False,2026-06-15T20:53:58+00:00
INST_000439,ACC_000275,debit_card,fp_card_0c8b86225962e465,491622,1397,VISA,Bank of America,US,False,2026-06-17T09:36:21+00:00
INST_000440,ACC_000276,credit_card,fp_card_9be5c11dbbbcbe1a,426684,7904,VISA,U.S. Bank,US,False,2026-06-06T18:14:35+00:00
INST_000441,ACC_000276,bank_account,fp_card_711b74593d9046fe,525500,9963,MASTERCARD,U.S. Bank,US,False,2026-06-06T18:14:35+00:00
INST_000442,ACC_000276,bank_account,fp_card_88e6e1824c4c1806,402400,9086,VISA,Chime Neobank,US,False,2026-06-11T18:14:35+00:00
INST_000443,ACC_000277,bank_account,fp_card_90f185428d0b32ed,411111,1928,VISA,Wells Fargo,US,False,2026-07-30T06:34:33+00:00
INST_000444,ACC_000277,credit_card,fp_card_303a330e69cd57a6,371449,5790,AMEX,PNC Bank,US,False,2026-07-31T06:34:33+00:00
INST_000445,ACC_000278,debit_card,fp_card_6aae706887797823,375987,5921,AMEX,Bank of America,US,False,2026-07-22T02:00:22+00:00
INST_000446,ACC_000279,credit_card,fp_card_3df69199737b161b,550000,8581,MASTERCARD,JPMorgan Chase,US,False,2026-07-09T19:29:14+00:00
INST_000447,ACC_000280,credit_card,fp_card_93a92219cb6502ab,644000,1534,DISCOVER,Wells Fargo,US,False,2026-06-16T01:33:21+00:00
INST_000448,ACC_000281,debit_card,fp_card_a9060c99701d53fc,644000,4245,DISCOVER,Truist,US,False,2026-07-22T16:44:09+00:00
INST_000449,ACC_000282,debit_card,fp_card_6ac800378e819e34,650000,6288,DISCOVER,Wells Fargo,US,False,2026-07-17T12:47:41+00:00
INST_000450,ACC_000283,credit_card,fp_card_131bf0137977614a,371449,5617,AMEX,Chime Neobank,US,False,2026-06-09T19:16:34+00:00
INST_000451,ACC_000283,credit_card,fp_card_90ad337b5749035f,550000,5832,MASTERCARD,Bank of America,US,False,2026-06-12T19:16:34+00:00
INST_000452,ACC_000284,debit_card,fp_card_0577b604fd706b65,510510,8115,MASTERCARD,TD Bank,US,False,2026-06-25T21:07:31+00:00
INST_000453,ACC_000285,debit_card,fp_card_1a9f39758b455c0f,650000,7966,DISCOVER,JPMorgan Chase,US,False,2026-07-19T11:11:34+00:00
INST_000454,ACC_000286,credit_card,fp_card_7a24dca764ee5a9c,453201,7565,VISA,Capital One,US,False,2026-06-22T10:25:10+00:00
INST_000455,ACC_000286,bank_account,fp_card_8bc357fe7d8fd183,491622,7805,VISA,TD Bank,US,False,2026-06-20T10:25:10+00:00
INST_000456,ACC_000287,debit_card,fp_card_96af248b208f3b68,340000,3355,AMEX,Bank of America,US,False,2026-07-17T18:10:30+00:00
INST_000457,ACC_000288,credit_card,fp_card_62c85623d27db185,402400,4233,VISA,Bank of America,US,False,2026-08-06T19:17:24+00:00
INST_000458,ACC_000288,credit_card,fp_card_743528256d277cff,601100,9594,DISCOVER,TD Bank,US,False,2026-08-04T19:17:24+00:00
INST_000459,ACC_000289,credit_card,fp_card_576087a3475fa8db,525500,2537,MASTERCARD,U.S. Bank,US,False,2026-08-16T00:05:12+00:00
INST_000460,ACC_000289,credit_card,fp_card_27a15f6b60625753,644000,3563,DISCOVER,TD Bank,US,False,2026-08-15T00:05:12+00:00
INST_000461,ACC_000289,bank_account,fp_card_d3d9f03810442ccb,402400,5498,VISA,PNC Bank,US,False,2026-08-13T00:05:12+00:00
INST_000462,ACC_000290,debit_card,fp_card_cd3d5307f12a20ec,340000,9694,AMEX,Chime Neobank,US,False,2026-07-17T15:54:41+00:00
INST_000463,ACC_000290,debit_card,fp_card_11690748dd978406,371449,8163,AMEX,Truist,US,False,2026-07-16T15:54:41+00:00
INST_000464,ACC_000291,debit_card,fp_card_9ea5216b0db8ef42,471600,8713,VISA,Truist,US,False,2026-07-09T07:31:24+00:00
INST_000465,ACC_000292,debit_card,fp_card_8cae3124d8940c10,426684,5485,VISA,Bank of America,US,False,2026-08-04T12:22:37+00:00
INST_000466,ACC_000293,credit_card,fp_card_888396bb1acc2c86,650000,6957,DISCOVER,TD Bank,US,False,2026-06-27T08:56:12+00:00
INST_000467,ACC_000294,credit_card,fp_card_821f212f1377a188,650000,1657,DISCOVER,Citibank,US,False,2026-06-22T16:00:05+00:00
INST_000468,ACC_000295,bank_account,fp_card_6be76014010bebb4,644000,2174,DISCOVER,Chime Neobank,US,False,2026-08-11T01:37:17+00:00
INST_000469,ACC_000295,credit_card,fp_card_1c40c641ee77e80f,525500,7047,MASTERCARD,TD Bank,US,False,2026-08-11T01:37:17+00:00
INST_000470,ACC_000296,credit_card,fp_card_dbb2f4be4aef4b20,378282,3930,AMEX,TD Bank,US,False,2026-08-17T09:23:53+00:00
INST_000471,ACC_000297,credit_card,fp_card_1bc902ee3b8edc02,426684,5947,VISA,JPMorgan Chase,US,False,2026-08-23T13:29:58+00:00
INST_000472,ACC_000297,credit_card,fp_card_f7791d618c5d5171,378282,8101,AMEX,Citibank,US,False,2026-08-24T13:29:58+00:00
INST_000473,ACC_000298,prepaid_card,fp_card_8a88987c0f6232ca,650000,4567,DISCOVER,Prepaid Financial Services,US,True,2026-06-25T06:56:02+00:00
INST_000474,ACC_000298,credit_card,fp_card_3fc43ad0e7620f9c,471600,6206,VISA,TD Bank,US,False,2026-06-24T06:56:02+00:00
INST_000475,ACC_000299,debit_card,fp_card_e92b11ca9c397288,371449,5011,AMEX,Bank of America,US,False,2026-07-01T22:41:50+00:00
INST_000476,ACC_000300,debit_card,fp_card_1331db69fea80c5c,371449,3106,AMEX,Capital One,US,False,2026-06-16T20:55:15+00:00
INST_000477,ACC_000301,debit_card,fp_card_d75f82430b0e8a82,471600,9587,VISA,Citibank,US,False,2026-06-10T18:53:04+00:00
INST_000478,ACC_000302,debit_card,fp_card_3af151a4ab62738e,601100,3984,DISCOVER,U.S. Bank,US,False,2026-08-04T18:38:07+00:00
INST_000479,ACC_000302,bank_account,fp_card_562c71d5908ddd43,650000,3672,DISCOVER,PNC Bank,US,False,2026-08-03T18:38:07+00:00
INST_000480,ACC_000303,credit_card,fp_card_844e8fcaf26f9198,371449,6017,AMEX,U.S. Bank,US,False,2026-06-18T04:16:12+00:00
INST_000481,ACC_000304,credit_card,fp_card_b35c96faaa985d9b,340000,9812,AMEX,Capital One,US,False,2026-07-01T02:25:49+00:00
INST_000482,ACC_000305,debit_card,fp_card_cc71eb0c0b1d5e58,375987,8393,AMEX,Wells Fargo,US,False,2026-08-03T02:11:53+00:00
INST_000483,ACC_000305,debit_card,fp_card_6209036b1d009163,535310,6567,MASTERCARD,PNC Bank,US,False,2026-07-31T02:11:53+00:00
INST_000484,ACC_000306,bank_account,fp_card_0570beaac587e5e0,601100,8320,DISCOVER,Citibank,US,False,2026-06-26T19:39:26+00:00
INST_000485,ACC_000306,credit_card,fp_card_b162e0e0d3f9d680,411111,3868,VISA,Chime Neobank,US,False,2026-06-28T19:39:26+00:00
INST_000486,ACC_000307,debit_card,fp_card_c12b0fbe808ed89d,402400,5079,VISA,JPMorgan Chase,US,False,2026-08-22T19:32:10+00:00
INST_000487,ACC_000308,credit_card,fp_card_f72f48d586543258,525500,2640,MASTERCARD,Citibank,US,False,2026-06-29T05:55:02+00:00
INST_000488,ACC_000309,credit_card,fp_card_8efc3be70b64bc21,510510,4721,MASTERCARD,Bank of America,US,False,2026-08-20T20:25:10+00:00
INST_000489,ACC_000310,bank_account,fp_card_1cd98def80bb317b,650000,6274,DISCOVER,Capital One,US,False,2026-08-14T10:11:58+00:00
INST_000490,ACC_000311,debit_card,fp_card_7d143f08f202919b,601100,2153,DISCOVER,U.S. Bank,US,False,2026-07-05T07:03:32+00:00
INST_000491,ACC_000311,bank_account,fp_card_cde93fba4046b4c9,650000,2848,DISCOVER,PNC Bank,US,False,2026-07-01T07:03:32+00:00
INST_000492,ACC_000312,credit_card,fp_card_af57304360d3dedc,426684,7752,VISA,Truist,US,False,2026-07-27T03:59:25+00:00
INST_000493,ACC_000313,credit_card,fp_card_87cf15874abe0550,650000,6521,DISCOVER,U.S. Bank,US,False,2026-08-24T16:34:13+00:00
INST_000494,ACC_000314,bank_account,fp_card_53f7362e861b5245,371449,9819,AMEX,Bank of America,US,False,2026-07-31T09:36:37+00:00
INST_000495,ACC_000315,debit_card,fp_card_39e6b7bba491f2a9,411111,2042,VISA,Wells Fargo,US,False,2026-07-26T19:51:50+00:00
INST_000496,ACC_000316,credit_card,fp_card_45e71dda37d326fb,471600,7113,VISA,JPMorgan Chase,US,False,2026-06-28T19:01:19+00:00
INST_000497,ACC_000316,bank_account,fp_card_db8fc93e69120f6f,411111,6355,VISA,JPMorgan Chase,US,False,2026-06-28T19:01:19+00:00
INST_000498,ACC_000317,credit_card,fp_card_ba9370740e7d08b6,644000,2618,DISCOVER,Bank of America,US,False,2026-07-13T15:27:03+00:00
INST_000499,ACC_000317,debit_card,fp_card_367e1c6cc24862f4,644000,4292,DISCOVER,Wells Fargo,US,False,2026-07-15T15:27:03+00:00
INST_000500,ACC_000318,debit_card,fp_card_be265d6f72a1357b,402400,2616,VISA,Wells Fargo,US,False,2026-06-09T02:00:05+00:00
INST_000501,ACC_000318,bank_account,fp_card_4547c89215f35fff,378282,4335,AMEX,Chime Neobank,US,False,2026-06-09T02:00:05+00:00
INST_000502,ACC_000319,debit_card,fp_card_c04447be60938123,378282,7479,AMEX,Truist,US,False,2026-06-27T13:36:55+00:00
INST_000503,ACC_000319,credit_card,fp_card_48e1d050bb62a6ce,510510,2874,MASTERCARD,Truist,US,False,2026-06-29T13:36:55+00:00
INST_000504,ACC_000319,credit_card,fp_card_63043c1e590eea15,371449,5202,AMEX,PNC Bank,US,False,2026-06-28T13:36:55+00:00
INST_000505,ACC_000320,debit_card,fp_card_97082c4dab674bf1,601100,8217,DISCOVER,Citibank,US,False,2026-08-04T20:36:53+00:00
INST_000506,ACC_000321,prepaid_card,fp_card_e4154f8d062dec30,601100,8441,DISCOVER,MetaBank,US,True,2026-07-18T18:09:29+00:00
INST_000507,ACC_000322,debit_card,fp_card_88988a62e0cffd82,644000,4240,DISCOVER,U.S. Bank,US,False,2026-08-03T13:05:57+00:00
INST_000508,ACC_000322,debit_card,fp_card_4dd6c563bcfe59c0,550000,6180,MASTERCARD,Chime Neobank,US,False,2026-08-07T13:05:57+00:00
INST_000509,ACC_000323,debit_card,fp_card_c22974ef778f1ca1,453201,6633,VISA,Bank of America,US,False,2026-08-14T20:50:48+00:00
INST_000510,ACC_000324,prepaid_card,fp_card_1abaf835ed81b817,426684,8505,VISA,MetaBank,US,True,2026-07-06T23:00:53+00:00
INST_000511,ACC_000325,credit_card,fp_card_a38547b2dc88264b,411111,1220,VISA,U.S. Bank,US,False,2026-06-30T10:25:27+00:00
INST_000512,ACC_000326,credit_card,fp_card_fd540039d1e83a4f,340000,4944,AMEX,Capital One,US,False,2026-08-26T18:17:59+00:00
INST_000513,ACC_000327,prepaid_card,fp_card_936a395deaa39786,550000,6991,MASTERCARD,The Bancorp Bank,US,True,2026-07-19T15:23:59+00:00
INST_000514,ACC_000328,debit_card,fp_card_e453321dffc79162,411111,8324,VISA,Citibank,US,False,2026-07-05T08:56:59+00:00
INST_000515,ACC_000329,credit_card,fp_card_56451d9a440da15e,371449,7160,AMEX,JPMorgan Chase,US,False,2026-07-04T00:03:54+00:00
INST_000516,ACC_000329,credit_card,fp_card_dfa083fee3cb2154,542418,1414,MASTERCARD,PNC Bank,US,False,2026-07-01T00:03:54+00:00
INST_000517,ACC_000330,credit_card,fp_card_984a3afa6615bd58,644000,3539,DISCOVER,Bank of America,US,False,2026-06-12T10:16:02+00:00
INST_000518,ACC_000331,debit_card,fp_card_67a7da3dc82b5f6e,340000,9370,AMEX,Citibank,US,False,2026-06-02T04:39:58+00:00
INST_000519,ACC_000331,debit_card,fp_card_9dc01212d2f8f27f,371449,6358,AMEX,PNC Bank,US,False,2026-06-02T04:39:58+00:00
INST_000520,ACC_000331,credit_card,fp_card_1cc1115181d5fe57,601100,8299,DISCOVER,TD Bank,US,False,2026-06-02T04:39:58+00:00
INST_000521,ACC_000332,debit_card,fp_card_dbfe33e6f5171a84,491622,2757,VISA,JPMorgan Chase,US,False,2026-08-09T09:35:12+00:00
INST_000522,ACC_000332,debit_card,fp_card_d1cc090dcf0920a2,378282,5971,AMEX,Chime Neobank,US,False,2026-08-08T09:35:12+00:00
INST_000523,ACC_000333,debit_card,fp_card_2b50d55febc2b829,471600,3511,VISA,PNC Bank,US,False,2026-08-18T11:16:14+00:00
INST_000524,ACC_000334,debit_card,fp_card_88a2d0c57e3b1b6c,340000,9859,AMEX,U.S. Bank,US,False,2026-08-18T04:15:41+00:00
INST_000525,ACC_000335,credit_card,fp_card_4da0c6dfae453654,340000,9985,AMEX,TD Bank,US,False,2026-07-18T04:18:30+00:00
INST_000526,ACC_000335,debit_card,fp_card_33d1f5692112c74a,535310,6752,MASTERCARD,Bank of America,US,False,2026-07-21T04:18:30+00:00
INST_000527,ACC_000336,debit_card,fp_card_a25e3efa78f9cd37,375987,1447,AMEX,Truist,US,False,2026-08-08T10:27:29+00:00
INST_000528,ACC_000337,debit_card,fp_card_e7adf6d570c67856,644000,1798,DISCOVER,Bank of America,US,False,2026-06-25T12:36:37+00:00
INST_000529,ACC_000338,credit_card,fp_card_029ef5c8fdd64f00,375987,7575,AMEX,Citibank,US,False,2026-08-12T06:42:43+00:00
INST_000530,ACC_000339,debit_card,fp_card_8d60a5aab2ab137f,542418,7402,MASTERCARD,Citibank,US,False,2026-06-23T11:42:35+00:00
INST_000531,ACC_000339,debit_card,fp_card_52b87b2708361d21,644000,9348,DISCOVER,Wells Fargo,US,False,2026-06-24T11:42:35+00:00
INST_000532,ACC_000340,credit_card,fp_card_edd8207aaba43cc6,535310,3281,MASTERCARD,Capital One,US,False,2026-06-30T13:17:42+00:00
INST_000533,ACC_000341,credit_card,fp_card_b92117872ddbf653,644000,2770,DISCOVER,PNC Bank,US,False,2026-08-20T10:41:39+00:00
INST_000534,ACC_000342,credit_card,fp_card_1d47744e7342cb16,644000,8276,DISCOVER,PNC Bank,US,False,2026-07-28T16:29:15+00:00
INST_000535,ACC_000343,debit_card,fp_card_551594eaa43ea79c,510510,7249,MASTERCARD,Citibank,US,False,2026-07-14T16:18:45+00:00
INST_000536,ACC_000344,bank_account,fp_card_c63475ec11c63b9e,426684,3814,VISA,TD Bank,US,False,2026-06-07T01:00:42+00:00
INST_000537,ACC_000345,debit_card,fp_card_a3ada5a0d449727d,378282,7756,AMEX,Capital One,US,False,2026-07-21T22:53:11+00:00
INST_000538,ACC_000346,credit_card,fp_card_ddba274e143c140e,542418,9302,MASTERCARD,Bank of America,US,False,2026-06-11T08:00:38+00:00
INST_000539,ACC_000346,credit_card,fp_card_b3ba8386daaeedec,378282,1404,AMEX,TD Bank,US,False,2026-06-14T08:00:38+00:00
INST_000540,ACC_000347,debit_card,fp_card_1da208028289b582,550000,3713,MASTERCARD,Truist,US,False,2026-07-24T18:33:11+00:00
INST_000541,ACC_000348,debit_card,fp_card_d84b33ddbf2c85f7,535310,3701,MASTERCARD,Chime Neobank,US,False,2026-07-17T10:34:32+00:00
INST_000542,ACC_000349,credit_card,fp_card_abfaf3b1c43f6fc6,491622,5660,VISA,Truist,US,False,2026-07-01T13:48:37+00:00
INST_000543,ACC_000350,credit_card,fp_card_77b4a31b5bd35bfb,371449,8753,AMEX,U.S. Bank,US,False,2026-06-12T05:08:21+00:00
INST_000544,ACC_000351,debit_card,fp_card_a26748615beb8b3d,340000,6524,AMEX,Truist,US,False,2026-07-14T20:53:11+00:00
INST_000545,ACC_000351,debit_card,fp_card_6008e7ed697647d3,525500,3421,MASTERCARD,TD Bank,US,False,2026-07-13T20:53:11+00:00
INST_000546,ACC_000352,debit_card,fp_card_c4b2bae8817b6bae,453201,4496,VISA,TD Bank,US,False,2026-07-10T01:01:51+00:00
INST_000547,ACC_000352,credit_card,fp_card_68c02063c0178104,550000,6383,MASTERCARD,Citibank,US,False,2026-07-08T01:01:51+00:00
INST_000548,ACC_000353,credit_card,fp_card_49262adc68ac03e3,378282,7103,AMEX,PNC Bank,US,False,2026-08-15T02:20:50+00:00
INST_000549,ACC_000354,prepaid_card,fp_card_87612df5432d0633,375987,2218,AMEX,MetaBank,US,True,2026-07-23T15:29:26+00:00
INST_000550,ACC_000354,credit_card,fp_card_8228774920752810,375987,1372,AMEX,Capital One,US,False,2026-07-23T15:29:26+00:00
INST_000551,ACC_000355,credit_card,fp_card_2828354f354182f9,471600,1275,VISA,Wells Fargo,US,False,2026-06-10T20:55:44+00:00
INST_000552,ACC_000356,credit_card,fp_card_94ae3b6345f02d18,525500,1658,MASTERCARD,Citibank,US,False,2026-08-06T10:44:10+00:00
INST_000553,ACC_000357,debit_card,fp_card_fdb4b5daddf410d6,650000,5967,DISCOVER,Truist,US,False,2026-08-11T03:43:19+00:00
INST_000554,ACC_000358,debit_card,fp_card_c5ded633cc9858f2,402400,1320,VISA,TD Bank,US,False,2026-06-30T23:00:10+00:00
INST_000555,ACC_000359,credit_card,fp_card_864952ba5f85999a,525500,7076,MASTERCARD,Capital One,US,False,2026-06-26T22:58:42+00:00
INST_000556,ACC_000360,credit_card,fp_card_d9ad2c04354d3f8a,510510,2931,MASTERCARD,Citibank,US,False,2026-06-22T04:39:41+00:00
